player_id,name,team_id,team_name,total_match,innings,total_wickets,balls,highest_wicket,economy,SR,maidens,avg,runs,bowling_style,overs,dot_balls
4867029,Kishore Soni,11210823,BRAHMASTRA BLASTERS,5,5,3,38,2,14.84,12.67,0,31.33,94,Right-arm fast,6.2,15
16845639,Saurabh Mantri,11210826,SILENT KILLERS,7,7,2,54,1,10.44,27.00,0,47,94,Right-arm fast,9.0,32
10745512,Onkar,11210828,POC9,5,5,2,48,1,12.25,24.00,0,49,98,Right-arm medium,8.0,28
10765325,Amit Kesharkar,11210819,CARRERA KINGS,8,7,2,42,1,14.14,21.00,0,49.5,99,Right-arm medium,7.0,18
10765288,Dilip Achari,11210819,CARRERA KINGS,8,5,2,30,1,15.20,15.00,0,38,76,Right-arm fast,5.0,13
32766099,Suhas Kale 702,11210823,BRAHMASTRA BLASTERS,5,5,2,36,1,19.00,18.00,0,57,114,Right-arm fast,6.0,11
16898163,Drsuhas Dhekane,11210817,SUPER KINGS,6,2,1,12,1,4.50,12.00,1,9,9,Right-arm Leg Break,2.0,10
10765268,Akshay Upare,11210846,BAJRANG WARRIORS,7,6,1,42,1,5.14,42.00,1,36,36,Right-arm medium,7.0,30
10765261,Aditya Akmar,11210828,POC9,5,5,1,36,1,5.83,36.00,0,35,35,Right-arm fast,6.0,29
16889668,Digesh Panchal,11210846,BAJRANG WARRIORS,7,6,1,36,1,8.00,36.00,0,48,48,Right-arm medium,6.0,18
8497837,Pranesh Dixith,11210828,POC9,5,2,1,12,1,8.50,12.00,0,17,17,Right-arm medium,2.0,6
25084230,Vijaykumar Tonape,11210819,CARRERA KINGS,7,7,1,42,1,10.43,42.00,0,73,73,Right-arm fast,7.0,20
43823963,Atharva Soni,11210826,SILENT KILLERS,7,5,1,30,1,12.80,30.00,0,64,64,Right-arm medium,5.0,13
26751992,Saurabh Thakur,11210823,BRAHMASTRA BLASTERS,5,4,1,30,1,18.60,30.00,0,93,93,Right-arm medium,5.0,14
14298782,Manoj Wagh,11210846,BAJRANG WARRIORS,15,1,0,0,0,0.00,0.00,0,0,0,Right-arm medium,0.0,0
14906098,Tushar Tonape,11210819,CARRERA KINGS,1,1,0,6,0,6.00,0.00,0,0,6,Right-arm medium,1.0,5
3604165,Aniruddha Kudal,11210828,POC9,5,3,0,18,0,6.67,0.00,0,0,20,Right-arm fast,3.0,14
10814023,Ayush M,11210823,BRAHMASTRA BLASTERS,5,2,0,12,0,16.50,0.00,0,0,33,Right-arm fast,2.0,4
44173389,Non Striker,11210817,SUPER KINGS,2,0,,,,0.00,0.00,0,0,0,-,0.0,0
4962614,Siva Varigala (vvs),11210828,POC9,5,0,,,,0.00,0.00,0,0,0,Right-arm medium,0.0,0
